Hoja1_Sexo,Hoja1_Zona,Hoja1_Departamento,Hoja1_Etario,Hoja1_Grupo,Hoja1_No_carente,Hoja1_Valor,Hoja1_Total,Hoja1_Sector,Hoja1_Proporción,Hoja1_Variable,Hoja1_ID,Hoja1_Nombre_dpto
Hombre,Urbano,5,Menor,Retornada,1110.919,0,1110.919,Multisector,0.00 %,Sin pisos duraderos,5844,Antioquia
Hombre,Urbano,5,Menor,Venezolana,11647.56,23472.37,35119.93,Multisector,66.83 %,Hacinamiento,537,Antioquia
Hombre,Urbano,5,Menor,Venezolana,15140.24,19979.69,35119.93,Multisector,56.89 %,Sin empleo,3709,Antioquia
Hombre,Urbano,5,Menor,Venezolana,34940.31,179.62326,35119.93,Multisector,0.51 %,Sin paredes duraderas,6379,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35119.93,0,35119.93,Multisector,0.00 %,Sin electricidad,5311,Antioquia
Hombre,Urbano,5,Menor,Venezolana,35119.93,0,35119.93,Multisector,0.00 %,Sin pisos duraderos,5845,Antioquia
Hombre,Urbano,8,Mayor,Colombiana,366473.9,371589.1,738063,Multisector,50.35 %,Sin empleo,3716,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,528378.1,209684.9,738063,Multisector,28.41 %,Hacinamiento,544,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,730015.7,8047.315,738063,Multisector,1.09 %,Sin pisos duraderos,5852,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,736392.5,1670.559,738063,Multisector,0.23 %,Sin paredes duraderas,6386,Atlántico
Hombre,Urbano,8,Mayor,Colombiana,737923.19,139.82316,738063,Multisector,0.02 %,Sin electricidad,5318,Atlántico
Hombre,Urbano,8,Mayor,Retornada,5336.63,11271.94,16608.57,Multisector,67.87 %,Sin empleo,3717,Atlántico
Hombre,Urbano,8,Mayor,Retornada,8587.054,8021.519,16608.57,Multisector,48.30 %,Hacinamiento,545,Atlántico
Hombre,Urbano,8,Mayor,Retornada,16204.97,403.60592,16608.57,Multisector,2.43 %,Sin pisos duraderos,5853,Atlántico
Hombre,Urbano,8,Mayor,Retornada,16608.57,0,16608.57,Multisector,0.00 %,Sin electricidad,5319,Atlántico
Hombre,Urbano,8,Mayor,Retornada,16608.57,0,16608.57,Multisector,0.00 %,Sin paredes duraderas,6387,Atlántico
Hombre,Urbano,8,Mayor,Venezolana,11121.446,29319.08,40440.52,Multisector,72.50 %,Sin empleo,3718,Atlántico
Hombre,Urbano,8,Mayor,Venezolana,17593.06,22847.47,40440.52,Multisector,56.50 %,Hacinamiento,546,Atlántico
Hombre,Urbano,8,Mayor,Venezolana,39820.71,619.81684,40440.52,Multisector,1.53 %,Sin pisos duraderos,5854,Atlántico
Hombre,Urbano,8,Mayor,Venezolana,40385.22,55.306835,40440.52,Multisector,0.14 %,Sin paredes duraderas,6388,Atlántico
Hombre,Urbano,8,Mayor,Venezolana,40440.52,0,40440.52,Multisector,0.00 %,Sin electricidad,5320,Atlántico
Hombre,Urbano,8,Menor,Colombiana,146529.5,183568,330097.52,Multisector,55.61 %,Sin empleo,3713,Atlántico
Hombre,Urbano,8,Menor,Colombiana,180056.2,150041.3,330097.52,Multisector,45.45 %,Hacinamiento,541,Atlántico
Hombre,Urbano,8,Menor,Colombiana,323623,6474.473,330097.52,Multisector,1.96 %,Sin pisos duraderos,5849,Atlántico
Hombre,Urbano,8,Menor,Colombiana,329081.5,1016.048,330097.52,Multisector,0.31 %,Sin paredes duraderas,6383,Atlántico
Hombre,Urbano,8,Menor,Colombiana,330049.9,47.6505928,330097.52,Multisector,0.01 %,Sin electricidad,5315,Atlántico
Hombre,Urbano,8,Menor,Retornada,360.95881,1464.302,1825.261,Multisector,80.22 %,Sin empleo,3714,Atlántico
Hombre,Urbano,8,Menor,Retornada,964.45589,860.80489,1825.261,Multisector,47.16 %,Hacinamiento,542,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825.261,0,1825.261,Multisector,0.00 %,Sin electricidad,5316,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825.261,0,1825.261,Multisector,0.00 %,Sin paredes duraderas,6384,Atlántico
Hombre,Urbano,8,Menor,Retornada,1825.261,0,1825.261,Multisector,0.00 %,Sin pisos duraderos,5850,Atlántico
Hombre,Urbano,8,Menor,Venezolana,8122.848,24008.33,32131.18,Multisector,74.72 %,Sin empleo,3715,Atlántico
Hombre,Urbano,8,Menor,Venezolana,9029.855,23101.32,32131.18,Multisector,71.90 %,Hacinamiento,543,Atlántico
Hombre,Urbano,8,Menor,Venezolana,31455.262,675.91759,32131.18,Multisector,2.10 %,Sin pisos duraderos,5851,Atlántico
Hombre,Urbano,8,Menor,Venezolana,32020.57,110.61367,32131.18,Multisector,0.34 %,Sin paredes duraderas,6385,Atlántico
Hombre,Urbano,8,Menor,Venezolana,32131.18,0,32131.18,Multisector,0.00 %,Sin electricidad,5317,Atlántico
Hombre,Urbano,11,Mayor,Colombiana,1931709.3,826910.4,2758619.7,Multisector,29.98 %,Sin empleo,3722,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,2452750.4,305869.3,2758619.7,Multisector,11.09 %,Hacinamiento,550,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,2749593.2,9026.519,2758619.7,Multisector,0.33 %,Sin pisos duraderos,5858,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,2752095.1,6524.628,2758619.7,Multisector,0.24 %,Sin paredes duraderas,6392,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Colombiana,2758619.7,0,2758619.7,Multisector,0.00 %,Sin electricidad,5324,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,11782.96,8691.734,20474.7,Multisector,42.45 %,Sin empleo,3723,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,12037.015,8437.683,20474.7,Multisector,41.21 %,Hacinamiento,551,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,20474.7,0,20474.7,Multisector,0.00 %,Sin electricidad,5325,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,20474.7,0,20474.7,Multisector,0.00 %,Sin paredes duraderas,6393,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Retornada,20474.7,0,20474.7,Multisector,0.00 %,Sin pisos duraderos,5859,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,67411.32,68880.79,136292.1,Multisector,50.54 %,Sin empleo,3724,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,75246.07,61046.05,136292.1,Multisector,44.79 %,Hacinamiento,552,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,136292.1,0,136292.1,Multisector,0.00 %,Sin electricidad,5326,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,136292.1,0,136292.1,Multisector,0.00 %,Sin paredes duraderas,6394,"Bogotá, D.C."
Hombre,Urbano,11,Mayor,Venezolana,136292.1,0,136292.1,Multisector,0.00 %,Sin pisos duraderos,5860,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,658483.6,367824,1026307.6,Multisector,35.84 %,Sin empleo,3719,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,757033.6,269274,1026307.6,Multisector,26.24 %,Hacinamiento,547,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,1018507.6,7800.011,1026307.6,Multisector,0.76 %,Sin pisos duraderos,5855,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,1023041,3266.595,1026307.6,Multisector,0.32 %,Sin paredes duraderas,6389,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Colombiana,1026307.6,0,1026307.6,Multisector,0.00 %,Sin electricidad,5321,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,895.14359,1144.014,2039.158,Multisector,56.10 %,Hacinamiento,548,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,1736.541,302.61676,2039.158,Multisector,14.84 %,Sin empleo,3720,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039.158,0,2039.158,Multisector,0.00 %,Sin electricidad,5322,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039.158,0,2039.158,Multisector,0.00 %,Sin paredes duraderas,6390,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Retornada,2039.158,0,2039.158,Multisector,0.00 %,Sin pisos duraderos,5856,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,18329.85,43262.15,61592,Multisector,70.24 %,Hacinamiento,549,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,28327.57,33264.423,61592,Multisector,54.01 %,Sin empleo,3721,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,61592,0,61592,Multisector,0.00 %,Sin electricidad,5323,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,61592,0,61592,Multisector,0.00 %,Sin paredes duraderas,6391,"Bogotá, D.C."
Hombre,Urbano,11,Menor,Venezolana,61592,0,61592,Multisector,0.00 %,Sin pisos duraderos,5857,"Bogotá, D.C."
Hombre,Urbano,13,Mayor,Colombiana,174092.4,350185,524277.4,Multisector,66.79 %,Sin empleo,3728,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,362639.9,161637.5,524277.4,Multisector,30.83 %,Hacinamiento,556,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,489791.6,34485.81,524277.4,Multisector,6.58 %,Sin pisos duraderos,5864,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,515498,8779.3566,524277.4,Multisector,1.67 %,Sin paredes duraderas,6398,Bolívar
Hombre,Urbano,13,Mayor,Colombiana,523610.4,666.96519,524277.4,Multisector,0.13 %,Sin electricidad,5330,Bolívar
Hombre,Urbano,13,Mayor,Retornada,696.76031,7904.602,8601.362,Multisector,91.90 %,Sin empleo,3729,Bolívar
Hombre,Urbano,13,Mayor,Retornada,3479.47,5121.892,8601.362,Multisector,59.55 %,Hacinamiento,557,Bolívar
Hombre,Urbano,13,Mayor,Retornada,7878.503,722.85887,8601.362,Multisector,8.40 %,Sin pisos duraderos,5865,Bolívar
Hombre,Urbano,13,Mayor,Retornada,8468.169,133.19336,8601.362,Multisector,1.55 %,Sin paredes duraderas,6399,Bolívar
Hombre,Urbano,13,Mayor,Retornada,8601.362,0,8601.362,Multisector,0.00 %,Sin electricidad,5331,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,2583.298,16740.12,19323.42,Multisector,86.63 %,Sin empleo,3730,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,8755.466,10567.95,19323.42,Multisector,54.69 %,Hacinamiento,558,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,18827.8,495.6213,19323.42,Multisector,2.56 %,Sin pisos duraderos,5866,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,18962.04,361.37772,19323.42,Multisector,1.87 %,Sin paredes duraderas,6400,Bolívar
Hombre,Urbano,13,Mayor,Venezolana,19323.42,0,19323.42,Multisector,0.00 %,Sin electricidad,5332,Bolívar
Hombre,Urbano,13,Menor,Colombiana,68232.83,204579.5,272812.3,Multisector,74.99 %,Sin empleo,3725,Bolívar
Hombre,Urbano,13,Menor,Colombiana,133258,139554.3,272812.3,Multisector,51.15 %,Hacinamiento,553,Bolívar
Hombre,Urbano,13,Menor,Colombiana,244612.1,28200.18,272812.3,Multisector,10.34 %,Sin pisos duraderos,5861,Bolívar
Hombre,Urbano,13,Menor,Colombiana,267732.88,5079.411,272812.3,Multisector,1.86 %,Sin paredes duraderas,6395,Bolívar
Hombre,Urbano,13,Menor,Colombiana,272747.4,64.855415,272812.3,Multisector,0.02 %,Sin electricidad,5327,Bolívar
Hombre,Urbano,13,Menor,Retornada,0,695.8371,695.8371,Multisector,100.00 %,Sin empleo,3726,Bolívar
Hombre,Urbano,13,Menor,Retornada,119.63499,576.202116,695.8371,Multisector,82.81 %,Hacinamiento,554,Bolívar
Hombre,Urbano,13,Menor,Retornada,695.8371,0,695.8371,Multisector,0.00 %,Sin electricidad,5328,Bolívar
Hombre,Urbano,13,Menor,Retornada,695.8371,0,695.8371,Multisector,0.00 %,Sin paredes duraderas,6396,Bolívar
Hombre,Urbano,13,Menor,Retornada,695.8371,0,695.8371,Multisector,0.00 %,Sin pisos duraderos,5862,Bolívar
Hombre,Urbano,13,Menor,Venezolana,1243.744,18023.5,19267.24,Multisector,93.54 %,Sin empleo,3727,Bolívar
Hombre,Urbano,13,Menor,Venezolana,7217.755,12049.49,19267.24,Multisector,62.54 %,Hacinamiento,555,Bolívar
Hombre,Urbano,13,Menor,Venezolana,17885.17,1382.0705,19267.24,Multisector,7.17 %,Sin pisos duraderos,5863,Bolívar
Hombre,Urbano,13,Menor,Venezolana,19183.63,83.6149826,19267.24,Multisector,0.43 %,Sin paredes duraderas,6397,Bolívar
Hombre,Urbano,13,Menor,Venezolana,19267.24,0,19267.24,Multisector,0.00 %,Sin electricidad,5329,Bolívar
Hombre,Urbano,15,Mayor,Colombiana,130587.46,154505.2,285092.7,Multisector,54.19 %,Sin empleo,3734,Boyacá
Hombre,Urbano,15,Mayor,Colombiana,256974.5,28118.15,285092.7,Multisector,9.86 %,Hacinamiento,562,Boyacá
Hombre,Urbano,15,Mayor,Colombiana,280493.8,4598.882,285092.7,Multisector,1.61 %,Sin paredes duraderas,6404,Boyacá
Hombre,Urbano,15,Mayor,Colombiana,284260.02,832.64575,285092.7,Multisector,0.29 %,Sin pisos duraderos,5870,Boyacá
Hombre,Urbano,15,Mayor,Colombiana,284355.9,736.74906,285092.7,Multisector,0.26 %,Sin electricidad,5336,Boyacá
Hombre,Urbano,15,Mayor,Retornada,184.924077,334.22874,519.15282,Multisector,64.38 %,Hacinamiento,563,Boyacá
Hombre,Urbano,15,Mayor,Retornada,367.48026,151.67256,519.15282,Multisector,29.22 %,Sin empleo,3735,Boyacá
Hombre,Urbano,15,Mayor,Retornada,519.15282,0,519.15282,Multisector,0.00 %,Sin electricidad,5337,Boyacá
Hombre,Urbano,15,Mayor,Retornada,519.15282,0,519.15282,Multisector,0.00 %,Sin paredes duraderas,6405,Boyacá
Hombre,Urbano,15,Mayor,Retornada,519.15282,0,519.15282,Multisector,0.00 %,Sin pisos duraderos,5871,Boyacá
Hombre,Urbano,15,Mayor,Venezolana,2565.7327,5988.867,8554.6,Multisector,70.01 %,Sin empleo,3736,Boyacá
Hombre,Urbano,15,Mayor,Venezolana,3091.3647,5463.235,8554.6,Multisector,63.86 %,Hacinamiento,564,Boyacá
Hombre,Urbano,15,Mayor,Venezolana,8475.361,79.238897,8554.6,Multisector,0.93 %,Sin pisos duraderos,5872,Boyacá
Hombre,Urbano,15,Mayor,Venezolana,8554.6,0,8554.6,Multisector,0.00 %,Sin electricidad,5338,Boyacá
Hombre,Urbano,15,Mayor,Venezolana,8554.6,0,8554.6,Multisector,0.00 %,Sin paredes duraderas,6406,Boyacá
Hombre,Urbano,15,Menor,Colombiana,54546.51,79018.05,133564.6,Multisector,59.16 %,Sin empleo,3731,Boyacá
Hombre,Urbano,15,Menor,Colombiana,108121.2,25443.39,133564.6,Multisector,19.05 %,Hacinamiento,559,Boyacá
Hombre,Urbano,15,Menor,Colombiana,132392.8,1171.716,133564.6,Multisector,0.88 %,Sin paredes duraderas,6401,Boyacá
Hombre,Urbano,15,Menor,Colombiana,133529.61,34.943408,133564.6,Multisector,0.03 %,Sin pisos duraderos,5867,Boyacá
Hombre,Urbano,15,Menor,Colombiana,133554.8,9.7988329,133564.6,Multisector,0.01 %,Sin electricidad,5333,Boyacá
Hombre,Urbano,15,Menor,Retornada,8.603466,9.9622583,18.565724,Multisector,53.66 %,Sin empleo,3732,Boyacá
Hombre,Urbano,15,Menor,Retornada,18.565724,0,18.565724,Multisector,0.00 %,Hacinamiento,560,Boyacá
Hombre,Urbano,15,Menor,Retornada,18.565724,0,18.565724,Multisector,0.00 %,Sin electricidad,5334,Boyacá
Hombre,Urbano,15,Menor,Retornada,18.565724,0,18.565724,Multisector,0.00 %,Sin paredes duraderas,6402,Boyacá
Hombre,Urbano,15,Menor,Retornada,18.565724,0,18.565724,Multisector,0.00 %,Sin pisos duraderos,5868,Boyacá
Hombre,Urbano,15,Menor,Venezolana,1455.928,5298.173,6754.101,Multisector,78.44 %,Hacinamiento,561,Boyacá
Hombre,Urbano,15,Menor,Venezolana,2605.56,4148.541,6754.101,Multisector,61.42 %,Sin empleo,3733,Boyacá
Hombre,Urbano,15,Menor,Venezolana,6754.101,0,6754.101,Multisector,0.00 %,Sin electricidad,5335,Boyacá
Hombre,Urbano,15,Menor,Venezolana,6754.101,0,6754.101,Multisector,0.00 %,Sin paredes duraderas,6403,Boyacá
Hombre,Urbano,15,Menor,Venezolana,6754.101,0,6754.101,Multisector,0.00 %,Sin pisos duraderos,5869,Boyacá
Hombre,Urbano,17,Mayor,Colombiana,145813,110901.5,256714.5,Multisector,43.20 %,Sin empleo,3740,Caldas
Hombre,Urbano,17,Mayor,Colombiana,226999,29715.468,256714.5,Multisector,11.58 %,Hacinamiento,568,Caldas
Hombre,Urbano,17,Mayor,Colombiana,234383.1,22331.39,256714.5,Multisector,8.70 %,Sin paredes duraderas,6410,Caldas
Hombre,Urbano,17,Mayor,Colombiana,256461.4,253.0961,256714.5,Multisector,0.10 %,Sin electricidad,5342,Caldas
Hombre,Urbano,17,Mayor,Colombiana,256535.39,179.11542,256714.5,Multisector,0.07 %,Sin pisos duraderos,5876,Caldas
Hombre,Urbano,17,Mayor,Retornada,160.93561,178.663476,339.59909,Multisector,52.61 %,Sin empleo,3741,Caldas
Hombre,Urbano,17,Mayor,Retornada,234.52824,105.07085,339.59909,Multisector,30.94 %,Hacinamiento,569,Caldas
Hombre,Urbano,17,Mayor,Retornada,280.39246,59.206635,339.59909,Multisector,17.43 %,Sin paredes duraderas,6411,Caldas
Hombre,Urbano,17,Mayor,Retornada,339.59909,0,339.59909,Multisector,0.00 %,Sin electricidad,5343,Caldas
Hombre,Urbano,17,Mayor,Retornada,339.59909,0,339.59909,Multisector,0.00 %,Sin pisos duraderos,5877,Caldas
Hombre,Urbano,17,Mayor,Venezolana,1532.228,2154.656,3686.8841,Multisector,58.44 %,Hacinamiento,570,Caldas
Hombre,Urbano,17,Mayor,Venezolana,2274.624,1412.26,3686.8841,Multisector,38.30 %,Sin empleo,3742,Caldas
Hombre,Urbano,17,Mayor,Venezolana,3271.377,415.50703,3686.8841,Multisector,11.27 %,Sin paredes duraderas,6412,Caldas
Hombre,Urbano,17,Mayor,Venezolana,3686.8841,0,3686.8841,Multisector,0.00 %,Sin electricidad,5344,Caldas
Hombre,Urbano,17,Mayor,Venezolana,3686.8841,0,3686.8841,Multisector,0.00 %,Sin pisos duraderos,5878,Caldas
Hombre,Urbano,17,Menor,Colombiana,53474.16,52439.42,105913.6,Multisector,49.51 %,Sin empleo,3737,Caldas
Hombre,Urbano,17,Menor,Colombiana,80668.16,25245.42,105913.6,Multisector,23.84 %,Hacinamiento,565,Caldas
Hombre,Urbano,17,Menor,Colombiana,97675.393,8238.184,105913.6,Multisector,7.78 %,Sin paredes duraderas,6407,Caldas
Hombre,Urbano,17,Menor,Colombiana,105776.6,136.98536,105913.6,Multisector,0.13 %,Sin pisos duraderos,5873,Caldas
Hombre,Urbano,17,Menor,Colombiana,105913.6,0,105913.6,Multisector,0.00 %,Sin electricidad,5339,Caldas
Hombre,Urbano,17,Menor,Retornada,217.813364,22.1384449,239.95181,Multisector,9.23 %,Hacinamiento,566,Caldas
Hombre,Urbano,17,Menor,Retornada,239.95181,0,239.95181,Multisector,0.00 %,Sin electricidad,5340,Caldas
Hombre,Urbano,17,Menor,Retornada,239.95181,0,239.95181,Multisector,0.00 %,Sin empleo,3738,Caldas
Hombre,Urbano,17,Menor,Retornada,239.95181,0,239.95181,Multisector,0.00 %,Sin paredes duraderas,6408,Caldas
Hombre,Urbano,17,Menor,Retornada,239.95181,0,239.95181,Multisector,0.00 %,Sin pisos duraderos,5874,Caldas
Hombre,Urbano,17,Menor,Venezolana,355.532177,924.69383,1280.226,Multisector,72.23 %,Hacinamiento,567,Caldas
Hombre,Urbano,17,Menor,Venezolana,620.643693,659.58232,1280.226,Multisector,51.52 %,Sin empleo,3739,Caldas
Hombre,Urbano,17,Menor,Venezolana,1126.781,153.44538,1280.226,Multisector,11.99 %,Sin paredes duraderas,6409,Caldas
Hombre,Urbano,17,Menor,Venezolana,1280.226,0,1280.226,Multisector,0.00 %,Sin electricidad,5341,Caldas
Hombre,Urbano,17,Menor,Venezolana,1280.226,0,1280.226,Multisector,0.00 %,Sin pisos duraderos,5875,Caldas
Hombre,Urbano,18,Mayor,Colombiana,41985.65,69023.7,111009.4,Multisector,62.18 %,Sin empleo,3745,Caquetá
Hombre,Urbano,18,Mayor,Colombiana,87720.05,23289.31,111009.4,Multisector,20.98 %,Hacinamiento,573,Caquetá
Hombre,Urbano,18,Mayor,Colombiana,109306.11,1703.249,111009.4,Multisector,1.53 %,Sin pisos duraderos,5881,Caquetá
Hombre,Urbano,18,Mayor,Colombiana,110369.5,639.858902,111009.4,Multisector,0.58 %,Sin electricidad,5347,Caquetá
Hombre,Urbano,18,Mayor,Colombiana,110913.7,95.687376,111009.4,Multisector,0.09 %,Sin paredes duraderas,6415,Caquetá
Hombre,Urbano,18,Mayor,Retornada,32.347561,344.93623,377.28379,Multisector,91.43 %,Sin empleo,3746,Caquetá
Hombre,Urbano,18,Mayor,Retornada,234.88908,142.39471,377.28379,Multisector,37.74 %,Hacinamiento,574,Caquetá
Hombre,Urbano,18,Mayor,Retornada,377.28379,0,377.28379,Multisector,0.00 %,Sin electricidad,5348,Caquetá
Hombre,Urbano,18,Mayor,Retornada,377.28379,0,377.28379,Multisector,0.00 %,Sin paredes duraderas,6416,Caquetá
Hombre,Urbano,18,Mayor,Retornada,377.28379,0,377.28379,Multisector,0.00 %,Sin pisos duraderos,5882,Caquetá
Hombre,Urbano,18,Mayor,Venezolana,151.46639,261.26602,412.73241,Multisector,63.30 %,Sin empleo,3747,Caquetá
Hombre,Urbano,18,Mayor,Venezolana,221.49169,191.24072,412.73241,Multisector,46.34 %,Hacinamiento,575,Caquetá
Hombre,Urbano,18,Mayor,Venezolana,412.73241,0,412.73241,Multisector,0.00 %,Sin electricidad,5349,Caquetá
Hombre,Urbano,18,Mayor,Venezolana,412.73241,0,412.73241,Multisector,0.00 %,Sin paredes duraderas,6417,Caquetá
Hombre,Urbano,18,Mayor,Venezolana,412.73241,0,412.73241,Multisector,0.00 %,Sin pisos duraderos,5883,Caquetá
Hombre,Urbano,18,Menor,Colombiana,24641.6,45013.131,69654.73,Multisector,64.62 %,Sin empleo,3743,Caquetá
Hombre,Urbano,18,Menor,Colombiana,46503.04,23151.69,69654.73,Multisector,33.24 %,Hacinamiento,571,Caquetá
Hombre,Urbano,18,Menor,Colombiana,68648.69,1006.048,69654.73,Multisector,1.44 %,Sin pisos duraderos,5879,Caquetá
Hombre,Urbano,18,Menor,Colombiana,69582.77,71.962806,69654.73,Multisector,0.10 %,Sin electricidad,5345,Caquetá
Hombre,Urbano,18,Menor,Colombiana,69624.7,30.035868,69654.73,Multisector,0.04 %,Sin paredes duraderas,6413,Caquetá
Hombre,Urbano,18,Menor,Venezolana,100.914681,821.55551,922.47019,Multisector,89.06 %,Sin empleo,3744,Caquetá
Hombre,Urbano,18,Menor,Venezolana,396.68048,525.789712,922.47019,Multisector,57.00 %,Hacinamiento,572,Caquetá
Hombre,Urbano,18,Menor,Venezolana,922.47019,0,922.47019,Multisector,0.00 %,Sin electricidad,5346,Caquetá
Hombre,Urbano,18,Menor,Venezolana,922.47019,0,922.47019,Multisector,0.00 %,Sin paredes duraderas,6414,Caquetá
Hombre,Urbano,18,Menor,Venezolana,922.47019,0,922.47019,Multisector,0.00 %,Sin pisos duraderos,5880,Caquetá
Hombre,Urbano,19,Mayor,Colombiana,97345.37,136441.2,233786.62,Multisector,58.36 %,Sin empleo,3751,Cauca
Hombre,Urbano,19,Mayor,Colombiana,196578.6,37208.06,233786.62,Multisector,15.92 %,Hacinamiento,579,Cauca
Hombre,Urbano,19,Mayor,Colombiana,213944.4,19842.19,233786.62,Multisector,8.49 %,Sin paredes duraderas,6421,Cauca
Hombre,Urbano,19,Mayor,Colombiana,230645.75,3140.869,233786.62,Multisector,1.34 %,Sin pisos duraderos,5887,Cauca
Hombre,Urbano,19,Mayor,Colombiana,232671.8,1114.8364,233786.62,Multisector,0.48 %,Sin electricidad,5353,Cauca
Hombre,Urbano,19,Mayor,Retornada,58.695416,157.46392,216.15934,Multisector,72.85 %,Sin empleo,3752,Cauca
Hombre,Urbano,19,Mayor,Retornada,184.29135,31.867988,216.15934,Multisector,14.74 %,Hacinamiento,580,Cauca
Hombre,Urbano,19,Mayor,Retornada,216.15934,0,216.15934,Multisector,0.00 %,Sin electricidad,5354,Cauca
Hombre,Urbano,19,Mayor,Retornada,216.15934,0,216.15934,Multisector,0.00 %,Sin paredes duraderas,6422,Cauca
Hombre,Urbano,19,Mayor,Retornada,216.15934,0,216.15934,Multisector,0.00 %,Sin pisos duraderos,5888,Cauca
Hombre,Urbano,19,Mayor,Venezolana,2480.727,4535.357,7016.084,Multisector,64.64 %,Sin empleo,3753,Cauca
Hombre,Urbano,19,Mayor,Venezolana,3097.702,3918.382,7016.084,Multisector,55.85 %,Hacinamiento,581,Cauca
Hombre,Urbano,19,Mayor,Venezolana,6935.381,80.702791,7016.084,Multisector,1.15 %,Sin pisos duraderos,5889,Cauca
Hombre,Urbano,19,Mayor,Venezolana,7016.084,0,7016.084,Multisector,0.00 %,Sin electricidad,5355,Cauca
Hombre,Urbano,19,Mayor,Venezolana,7016.084,0,7016.084,Multisector,0.00 %,Sin paredes duraderas,6423,Cauca
Hombre,Urbano,19,Menor,Colombiana,37352.18,74108.788,111460.97,Multisector,66.49 %,Sin empleo,3748,Cauca
Hombre,Urbano,19,Menor,Colombiana,76287.22,35173.75,111460.97,Multisector,31.56 %,Hacinamiento,576,Cauca
Hombre,Urbano,19,Menor,Colombiana,101884.6,9576.37,111460.97,Multisector,8.59 %,Sin paredes duraderas,6418,Cauca
Hombre,Urbano,19,Menor,Colombiana,110110.2,1350.729,111460.97,Multisector,1.21 %,Sin pisos duraderos,5884,Cauca
Hombre,Urbano,19,Menor,Colombiana,111460.97,0,111460.97,Multisector,0.00 %,Sin electricidad,5350,Cauca
Hombre,Urbano,19,Menor,Retornada,10.280002,111.15136,121.43136,Multisector,91.53 %,Hacinamiento,577,Cauca
Hombre,Urbano,19,Menor,Retornada,10.280002,111.15136,121.43136,Multisector,91.53 %,Sin empleo,3749,Cauca
Hombre,Urbano,19,Menor,Retornada,121.43136,0,121.43136,Multisector,0.00 %,Sin electricidad,5351,Cauca
Hombre,Urbano,19,Menor,Retornada,121.43136,0,121.43136,Multisector,0.00 %,Sin paredes duraderas,6419,Cauca
Hombre,Urbano,19,Menor,Retornada,121.43136,0,121.43136,Multisector,0.00 %,Sin pisos duraderos,5885,Cauca
Hombre,Urbano,19,Menor,Venezolana,885.74233,4293.074,5178.816,Multisector,82.90 %,Sin empleo,3750,Cauca
Hombre,Urbano,19,Menor,Venezolana,2907.531,2271.285,5178.816,Multisector,43.86 %,Hacinamiento,578,Cauca
Hombre,Urbano,19,Menor,Venezolana,5166.114,12.70177,5178.816,Multisector,0.25 %,Sin pisos duraderos,5886,Cauca
Hombre,Urbano,19,Menor,Venezolana,5178.816,0,5178.816,Multisector,0.00 %,Sin electricidad,5352,Cauca
Hombre,Urbano,19,Menor,Venezolana,5178.816,0,5178.816,Multisector,0.00 %,Sin paredes duraderas,6420,Cauca
